Fecha,Dia,Hora,Tipo_de_accidente,Georreferencia
2021-03-12,Viernes,09:15:00,Alcance,"25.74111, -100.205443"
2021-03-12,Viernes,15:00:00,Alcance,"25.78567, -100.191924"
2021-03-12,Viernes,16:30:00,Alcance Con Proyeccion Y Huida,"25.786919, -100.151113"
2021-03-12,Viernes,17:00:00,Lateral Con Proyeccion,"25.779104, -100.179034"
2021-03-12,Viernes,08:20:00,Crucero,"25.771767, -100.244054"
2021-03-13,Sabado,01:20:00,Diverso,"25.763381, -100.242147"
2021-03-13,Sabado,03:15:00,Alcance Con Huida,"25.734737, -100.173772"
2021-03-13,Sabado,02:23:00,Crucero Con Proyeccion Y Huida,"25.74501, -100.177135"
2021-03-13,Sabado,10:40:00,Atropello Con Huida,"25.783877, -100.224564"
2021-03-13,Sabado,22:30:00,Crucero,"25.779173, -100.256523"
2021-03-14,Domingo,06:00:00,De Frente,"25.751261, -100.142655"
2021-03-15,Lunes,01:20:00,Salida De Superficie De Rodamiento,"25.797174, -100.20177"
2021-03-15,Lunes,13:40:00,Alcance,"25.751756, -100.167945"
2021-03-15,Lunes,14:50:00,Alcance,"25.779507, -100.190206"
2021-03-15,Lunes,20:00:00,Alcance,"25.781608, -100.126034"
2021-03-15,Lunes,22:00:00,Diverso,"25.778965, -100.179658"
2021-03-16,Martes,08:00:00,Alcance,"25.800869, -100.244113"
2021-03-16,Martes,08:10:00,Alcance,"25.706119, -100.173223"
2021-03-16,Martes,11:01:00,Atropello,"25.706119, -100.173223"
2021-03-17,Miercoles,17:20:00,Alcance,"25.779554, -100.177546"
2021-03-17,Miercoles,17:00:00,Diverso,"25.816545, -100.256125"
2021-03-17,Miercoles,18:45:00,Volcadura,"25.760164, -100.195463"
2021-03-17,Miercoles,19:30:00,Alcance Con Huida,"25.793723, -100.24874"
2021-03-18,Jueves,01:50:00,Alcance,"25.777495, -100.184459"
2021-03-18,Jueves,16:00:00,Alcance,"25.801462, -100.100363"
2021-03-19,Viernes,19:30:00,Alcance,"25.784297, -100.239243"
2021-03-19,Viernes,19:20:00,Crucero,"25.761252, -100.23412"
2021-03-19,Viernes,21:00:00,Alcance Con Estrellamiento,"25.748266, -100.162139"
2021-03-20,Sabado,02:24:00,Alcance,"25.730769, -100.164606"
2021-03-20,Sabado,01:10:00,Diverso,"25.780018, -100.175283"
2021-03-20,Sabado,08:57:00,Alcance,"25.701358, -100.131706"
2021-03-20,Sabado,10:40:00,Crucero,"25.778312, -100.188332"
2021-03-21,Domingo,07:30:00,Alcance,"25.772504, -100.260807"
2021-03-21,Domingo,11:00:00,Estrellamiento Con Huida,"25.703106, -100.142765"
2021-03-21,Domingo,13:10:00,Crucero,"25.782605, -100.234398"
2021-03-21,Domingo,17:15:00,Lateral Con Proyeccion,"25.701511, -100.131503"
2021-03-22,Lunes,15:00:00,Crucero,"25.830265, -100.223881"
2021-03-22,Lunes,21:30:00,Alcance,"25.776119, -100.208699"
2021-03-23,Martes,15:00:00,Lateral,"25.761894, -100.207015"
2021-03-23,Martes,01:40:00,Alcance,"25.784978, -100.252678"
2021-03-24,Miercoles,12:00:00,Alcance,"25.718489, -100.168576"
2021-03-24,Miercoles,22:16:00,Lateral,"25.78886, -100.145728"
2021-03-25,Jueves,07:40:00,Alcance,"25.786921, -100.152571"
2021-03-25,Jueves,09:00:00,Alcance,"25.830702, -100.244959"
2021-03-25,Jueves,09:10:00,Lateral,"25.809068, -100.212231"
2021-03-25,Jueves,11:00:00,Alcance,"25.820079, -100.220916"
2021-03-25,Jueves,20:30:00,Lateral,"25.775618, -100.186109"
2021-03-25,Jueves,11:30:00,Atropello,"25.790366, -100.252696"
2021-03-26,Viernes,17:30:00,Lateral,"25.783967, -100.224574"
2021-03-26,Viernes,21:40:00,Crucero,"25.778817, -100.185286"
2021-03-26,Viernes,18:00:00,Alcance,"25.794912, -100.248634"
2021-03-26,Viernes,23:43:00,Estrellamiento Con Huida,"25.768644, -100.243034"
2021-03-27,Sabado,03:10:00,Alcance,"25.782186, -100.247817"
2021-03-27,Sabado,15:00:00,Lateral,"25.717705, -100.177036"
2021-03-27,Sabado,23:25:00,Lateral,"25.764803, -100.257288"
2021-03-28,Domingo,02:01:00,Alcance Con Estrellamiento,"25.764096, -100.203761"
2021-03-28,Domingo,07:30:00,Alcance,"25.719958, -100.181983"
2021-03-28,Domingo,14:30:00,Crucero,"25.775093, -100.260563"
2021-03-28,Domingo,12:00:00,Alcance,"25.767943, -100.165942"
2021-03-29,Lunes,04:00:00,Alcance,"25.742292, -100.160031"
2021-03-29,Lunes,12:15:00,Alcance,"25.77175, -100.167645"
2021-03-29,Lunes,18:00:00,Alcance,"25.779035, -100.255042"
2021-03-29,Lunes,18:40:00,De Reversa,"25.7774, -100.243434"
2021-03-29,Lunes,18:45:00,Alcance,"25.782936, -100.164844"
2021-03-29,Lunes,16:30:00,Diverso,"25.794624, -100.25973"
2021-03-29,Lunes,07:00:00,Lateral,"25.777969, -100.186962"
2021-03-30,Martes,11:00:00,Lateral,"25.747943, -100.201335"
2021-03-30,Martes,10:30:00,Alcance,"25.817661, -100.237375"
2021-03-30,Martes,12:35:00,Alcance,"25.742481, -100.198637"
2021-03-30,Martes,15:20:00,Lateral,"25.787429, -100.193441"
2021-03-30,Martes,17:03:00,Alcance,"25.783804, -100.224642"
2021-03-30,Martes,21:22:00,Lateral,"25.761741, -100.138419"
2021-03-31,Miercoles,07:00:00,Alcance,"25.772266, -100.192408"
2021-03-31,Miercoles,12:00:00,Alcance,"25.757919, -100.196162"
2021-03-31,Miercoles,15:00:00,Alcance,"25.718489, -100.168576"
2021-03-31,Miercoles,18:00:00,Alcance,"25.784728, -100.262943"
2021-03-31,Miercoles,21:30:00,Alcance,"25.794925, -100.256734"
2021-03-31,Miercoles,22:30:00,Alcance,"25.781866, -100.189418"
2021-04-01,Jueves,07:25:00,Alcance,"25.74622767337576, -100.22425991779873"
2021-04-01,Jueves,14:10:00,Crucero,"25.756513, -100.196446"
2021-04-01,Jueves,19:00:00,Estrellamiento Con Derribamiento De Cables,"25.7627255347011, -100.23959482090736"
2021-04-02,Viernes,22:56:00,Atropello,"25.8091168215137, -100.21156853819161"
2021-04-02,Viernes,23:40:00,Alcance,"25.74603, -100.23806"
2021-04-03,Sabado,01:20:00,De Frente,"25.759717674191158, -100.21720252824849"
2021-04-03,Sabado,01:35:00,Alcance,"25.736549873483234, -100.17293945838317"
2021-04-03,Sabado,12:00:00,Alcance,"25.779110922188412, -100.18788241633874"
2021-04-03,Sabado,09:30:00,Alcance,"25.75249, -100.157433"
2021-04-03,Sabado,09:45:00,Alcance,"25.775132788947595, -100.20381476396629"
2021-04-03,Sabado,11:00:00,Crucero,"25.77985245995548, -100.18312777666002"
2021-04-04,Domingo,00:40:00,Alcance,"25.77809703990658, -100.212961372956"
2021-04-04,Domingo,05:40:00,De Frente,"25.736948, -100.207907"
2021-04-04,Domingo,08:50:00,Alcance,"25.762819181480747, -100.14045554544437"
2021-04-04,Domingo,19:00:00,De Frente,"25.814639512239395, -100.154867615061"
2021-04-04,Domingo,21:50:00,Alcance,"25.784720615561305, -100.25270538532492"
2021-04-05,Lunes,01:30:00,Crucero,"25.775950559968425, -100.24725531965014"
2021-04-05,Lunes,02:00:00,Lateral,"25.797055546857404, -100.2487370969639"
2021-04-06,Martes,13:45:00,Diverso,"25.775635487454757, -100.25811784257218"
2021-04-06,Martes,20:30:00,Alcance,"25.784888317101824, -100.2501805319519"
2021-04-07,Miercoles,13:17:00,Alcance,"25.717227844783498, -100.1541542674014"
2021-04-08,Jueves,01:15:00,Alcance,"25.77176781076414, -100.25070793010015"
2021-04-08,Jueves,22:30:00,Lateral,"25.74491877617171, -100.19269745649622"
2021-04-08,Jueves,15:15:00,Alcance,"25.785984099415767, -100.14888270311585"
2021-04-08,Jueves,15:50:00,Crucero,"25.72897170334026, -100.16395655658476"
2021-04-09,Viernes,20:00:00,Crucero,"25.75613895142805, -100.2356004444927"
2021-04-10,Sabado,19:15:00,Estrellamiento Con Volcadura,"25.787427049382774, -100.18046631116917"
2021-04-11,Domingo,01:25:00,Atropello,"25.730564884394596, -100.15694648532327"
2021-04-11,Domingo,07:20:00,Alcance,"25.779110922188412, -100.18788241633874"
2021-04-11,Domingo,07:10:00,Alcance Con Estrellamiento,"25.783871300485615, -100.22460014421884"
2021-04-14,Miercoles,16:15:00,Alcance Con Estrellamiento,"25.730740818985378, -100.16566312084109"
2021-04-15,Jueves,17:00:00,Alcance,"25.775029882320155, -100.23413260934116"
2021-04-16,Viernes,15:19:00,Alcance,"25.741880068115297, -100.16036008347878"
2021-04-16,Viernes,23:15:00,De Frente Con Estrellamiento,"25.79072562693004, -100.25392630549577"
2021-04-17,Sabado,03:10:00,Alcance,"25.775054727984323, -100.20446610771533"
2021-04-17,Sabado,07:00:00,Alcance,"25.768415, -100.261537"
2021-04-17,Sabado,04:50:00,Alcance,"25.727768697255478, -100.15944592877719"
2021-04-17,Sabado,10:08:00,Alcance,"25.770947, -100.250694"
2021-04-17,Sabado,16:10:00,Crucero,"25.784888317101824, -100.2501268877719"
2021-04-18,Domingo,03:30:00,Alcance,"25.830828377813422, -100.24433154411884"
2021-04-18,Domingo,03:20:00,Alcance,"25.789011751603905, -100.14534852838615"
2021-04-19,Domingo,00:50:00,Alcance,"25.782605077973226, -100.25875467427996"
2021-04-18,Domingo,22:40:00,Crucero,"25.80827177517075, -100.25818750311535"
2021-04-19,Lunes,01:01:00,Alcance,"25.753424339024537, -100.16918913803283"
2021-04-19,Lunes,12:30:00,Lateral,"25.78526345389115, -100.26283186449183"
2021-04-20,Martes,07:30:00,Alcance,"25.76790986903283, -100.16593310426843"
2021-04-20,Martes,07:50:00,De Frente,"25.771709793947963, -100.26529071846021"
2021-04-20,Martes,12:00:00,De Frente,"25.727501497559583, -100.14463090126513"
2021-04-21,Miercoles,10:28:00,Crucero,"25.74509710768206, -100.17649138962481"
2021-04-21,Miercoles,07:00:00,Lateral,"25.78174034450021, -100.25165227480798"
2021-04-21,Miercoles,10:30:00,Crucero,"25.793866340570837, -100.25337723803568"
2021-04-22,Jueves,01:40:00,Alcance,"25.730715093900898, -100.17377863618508"
2021-04-23,Viernes,06:30:00,Alcance,"25.76649, -100.17433"
2021-04-23,Viernes,12:00:00,Crucero,"25.739403220187796, -100.14462881846092"
2021-04-23,Viernes,08:00:00,Crucero,"25.76442424234309, -100.19623931660833"
2021-04-23,Viernes,09:01:00,Lateral,"25.7692217736142, -100.16641702086474"
2021-04-23,Viernes,00:40:00,Crucero,"25.778183990284695, -100.213562187772"
2021-04-24,Sabado,06:30:00,Alcance,"25.76886, -100.23051"
2021-04-24,Sabado,06:01:00,Alcance,"25.779927011025574, -100.17487286356645"
2021-04-24,Sabado,09:50:00,Alcance Con Estrellamiento,"25.790191, -100.17924"
2021-04-24,Sabado,22:10:00,Alcance,"25.786004674042104, -100.25013044145253"
2021-04-24,Sabado,21:40:00,Alcance,"25.803095290595063, -100.24837283563383"
2021-04-24,Sabado,22:20:00,Lateral,"25.771389908795303, -100.23842507901233"
2021-04-24,Sabado,09:00:00,Alcance,"25.77691648998378, -100.18158197324857"
2021-04-24,Sabado,09:35:00,Alcance Con Estrellamiento,"25.776279213614902, -100.26197010688307"
2021-04-24,Sabado,12:00:00,De Frente,"25.79609126208138, -100.17281672405944"
2021-04-25,Domingo,23:28:00,Crucero,"25.828508297227415, -100.22265822060349"
2021-04-25,Domingo,23:30:00,Atropello,"25.70695245864582, -100.13999888240853"
2021-04-26,Lunes,12:00:00,Alcance,"25.78768984137948, -100.18047684335146"
2021-04-26,Lunes,19:40:00,Alcance,"25.76671149375488, -100.19112868516919"
2021-04-26,Lunes,19:30:00,Alcance,"25.765138383437506, -100.19469001414826"
2021-04-26,Lunes,22:25:00,Alcance,"25.77720255284267, -100.18334702863072"
2021-04-27,Martes,07:05:00,Alcance,"25.77720255284267, -100.18334702863072"
2021-04-27,Martes,12:00:00,Crucero Con Proyeccion,"25.778137376427487, -100.1954207609177"
2021-04-27,Martes,19:50:00,Crucero,"25.77745545287479, -100.22673702922195"
2021-04-27,Martes,19:00:00,Lateral,"25.743408064990604, -100.15931456097722"
2021-04-27,Martes,12:00:00,Crucero,"25.821626069792988, -100.2414851879674"
2021-04-27,Martes,18:15:00,Alcance,"25.786646448093762, -100.14447995985182"
2021-04-27,Martes,21:30:00,Lateral,"25.756644999062694, -100.2419138642411"
2021-04-28,Miercoles,07:00:00,Alcance,"25.748599120915078, -100.22613924383374"
2021-04-28,Miercoles,14:20:00,Lateral,"25.831043866245743, -100.2508961571283"
2021-04-28,Miercoles,10:20:00,Crucero,"25.790347425131078, -100.19180044744704"
2021-04-28,Miercoles,18:15:00,Lateral,"25.786713781181383, -100.18702277213616"
2021-04-29,Jueves,09:50:00,Alcance,"25.79079937435037, -100.18310105295231"
2021-04-29,Jueves,10:00:00,Lateral,"25.768195782696967, -100.19858132153857"
2021-04-29,Jueves,12:45:00,Alcance,"25.78290538464276, -100.1824038302251"
2021-04-29,Jueves,17:00:00,Lateral,"25.733754189396752, -100.21918979360693"
2021-04-29,Jueves,21:40:00,Alcance,"25.740707479385513, -100.18946196892676"
2021-04-30,Viernes,13:30:00,De Reversa,"25.79676491637821, -100.24831934609267"
2021-04-30,Viernes,13:00:00,Lateral,"25.783975943625986, -100.18853259953863"
2021-04-30,Viernes,14:10:00,Lateral,"25.777248285116073, -100.18399709917118"
2021-04-30,Viernes,12:40:00,Alcance,"25.73032245142231, -100.17251191625064"
2021-04-30,Viernes,12:00:00,Crucero,"25.73032245142231, -100.17251191625064"
2021-04-30,Viernes,16:30:00,Alcance,"25.768195782696967, -100.19858132153857"
2021-04-30,Viernes,17:40:00,Alcance,"25.772000638669372, -100.26281856887339"
2021-04-30,Viernes,19:15:00,Lateral,"25.787815025005838, -100.1899363222724"
2021-04-30,Viernes,17:30:00,Lateral,"25.784858895963755, -100.15982053848317"
2021-04-30,Viernes,22:30:00,Lateral,"25.739542581362745, -100.15505741550392"
2021-05-01,Sabado,15:40:00,Lateral,"25.76696, -100.191569"
2021-05-01,Sabado,19:09:00,Alcance,"25.762104, -100.207047"
2021-05-02,Domingo,16:11:00,Volcadura,"25.791789, -100.178144"
2021-05-02,Domingo,18:15:00,Alcance Con Estrellamiento,"25.735195, -100.161815"
2021-05-02,Domingo,20:00:00,Alcance,"25.706203, -100.133794"
2021-05-02,Domingo,13:50:00,Crucero,"25.793629, -100.248788"
2021-05-02,Domingo,18:00:00,De Frente,"25.721789, -100.168491"
2021-05-03,Lunes,04:30:00,Alcance,"25.838782, -100.137397"
2021-05-03,Lunes,07:00:00,Alcance,"25.781986, -100.168723"
2021-05-03,Lunes,12:30:00,Lateral Con Volcadura,"25.747942, -100.201371"
2021-05-03,Lunes,17:20:00,Alcance,"25.745037, -100.177102"
2021-05-03,Lunes,20:33:00,Atropello,"25.784132, -100.237878"
2021-05-03,Lunes,21:40:00,Lateral,"25.77685, -100.185214"
2021-05-04,Martes,00:29:00,Alcance Con Estrellamiento,"25.725647, -100.151837"
2021-05-04,Martes,22:50:00,Crucero,"25.783086, -100.24813"
2021-05-04,Martes,11:01:00,De Frente,"25.738182, -100.153084"
2021-05-05,Miercoles,08:55:00,Lateral,"25.701496, -100.131555"
2021-05-05,Miercoles,12:00:00,Crucero,"25.713488, -100.136063"
2021-05-05,Miercoles,16:20:00,De Frente,"25.768009, -100.248482"
2021-05-05,Miercoles,16:00:00,Crucero,"25.742446, -100.163845"
2021-05-06,Jueves,14:30:00,Alcance Con Estrellamiento,"25.779506, -100.201405"
2021-05-06,Jueves,23:04:00,De Frente Con Atropello,"25.748835, -100.173035"
2021-05-07,Viernes,01:53:00,Lateral,"25.752143, -100.172529"
2021-05-07,Viernes,08:55:00,Crucero,"25.752827, -100.157004"
2021-05-07,Viernes,11:00:00,Diverso,"25.783335, -100.241059"
2021-05-07,Viernes,12:00:00,Alcance,"25.757651, -100.195814"
2021-05-07,Viernes,22:20:00,Alcance Con Estrellamiento,"25.749128, -100.231702"
2021-05-08,Sabado,06:20:00,Alcance Con Estrellamiento,"25.704281, -100.155035"
2021-05-09,Domingo,00:40:00,Alcance Con Estrellamiento,"25.797269, -100.242684"
2021-05-09,Domingo,16:20:00,De Reversa,"25.801201, -100.256476"
2021-05-09,Domingo,18:30:00,Alcance Con Estrellamiento,"25.767015, -100.191101"
2021-05-10,Lunes,07:20:00,Alcance,"25.819967, -100.22097"
2021-05-10,Lunes,11:20:00,Lateral,"25.746465, -100.192605"
2021-05-11,Martes,19:20:00,Choque Con Movil De Vehiculo,"25.780482, -100.267095"
2021-05-13,Jueves,14:33:00,Diverso,"25.780203, -100.175123"
2021-05-14,Viernes,21:30:00,Alcance Con Estrellamiento,"25.769213, -100.240935"
2021-05-14,Viernes,02:40:00,Alcance,"25.770474, -100.265963"
2021-05-15,Sabado,05:25:00,Alcance Con Estrellamiento,"25.751277, -100.143021"
2021-05-16,Domingo,03:10:00,Alcance,"25.761999, -100.206979"
2021-05-16,Domingo,03:00:00,Salida De Superficie De Rodamiento,"25.814586, -100.154925"
2021-05-16,Domingo,03:10:00,Alcance Con Estrellamiento,"25.762255, -100.147035"
2021-05-17,Lunes,09:00:00,Alcance Con Estrellamiento,"25.800593, -100.204758"
2021-05-17,Lunes,23:20:00,Alcance,"25.732008, -100.186324"
2021-05-18,Martes,14:15:00,Estrellamiento Con Volcadura,"25.751308, -100.142896"
2021-05-18,Martes,16:02:00,Lateral,"25.780245, -100.188429"
2021-05-18,Martes,18:40:00,Alcance,"25.777552, -100.256547"
2021-05-18,Martes,23:50:00,Alcance Con Estrellamiento,"25.736553, -100.167848"
2021-05-18,Martes,23:40:00,Alcance,"25.708198, -100.155962"
2021-05-19,Miercoles,06:00:00,Lateral Con Proyeccion,"25.744947, -100.176717"
2021-05-19,Miercoles,06:00:00,Alcance Con Estrellamiento,"25.744809, -100.176529"
2021-05-20,Jueves,05:00:00,Alcance Con Estrellamiento,"25.754226, -100.236193"
2021-05-20,Jueves,17:45:00,Alcance Con Estrellamiento,"25.817338, -100.234307"
2021-05-21,Viernes,13:20:00,Crucero,"25.736545, -100.207745"
2021-05-21,Viernes,14:40:00,Alcance,"25.796053, -100.223617"
2021-05-21,Viernes,18:20:00,Lateral,"25.777267, -100.185424"
2021-05-23,Domingo,12:00:00,Alcance Con Estrellamiento,"25.76381, -100.192136"
2021-05-23,Domingo,01:30:00,Alcance Con Estrellamiento,"25.736541, -100.195059"
2021-05-23,Domingo,02:45:00,Salida De Superficie De Rodamiento,"25.747968, -100.201358"
2021-05-23,Domingo,06:45:00,Alcance Con Estrellamiento,"25.74782, -100.164109"
2021-05-23,Domingo,17:50:00,Alcance Con Estrellamiento,"25.719362, -100.174561"
2021-05-23,Domingo,18:30:00,Salida De Superficie De Rodamiento,"25.830577, -100.244997"
2021-05-23,Domingo,22:50:00,Alcance Con Estrellamiento,"25.81053, -100.258643"
2021-05-24,Lunes,00:40:00,Derrapamiento,"25.730467, -100.170862"
2021-05-24,Lunes,14:40:00,Crucero,"25.742398, -100.216844"
2021-05-25,Martes,07:55:00,Alcance,"25.747469, -100.177786"
2021-05-25,Martes,18:00:00,Alcance Con Estrellamiento,"25.793455, -100.198177"
2021-05-25,Martes,18:40:00,Lateral,"25.814551, -100.245068"
2021-05-26,Miercoles,07:30:00,De Frente,"25.780129, -100.175594"
2021-05-26,Miercoles,08:20:00,Alcance Con Estrellamiento,"25.80731, -100.249836"
2021-05-26,Miercoles,13:20:00,Alcance,"25.776817, -100.22038"
2021-05-26,Miercoles,19:00:00,Crucero,"25.795817, -100.22359"
2021-05-26,Miercoles,21:40:00,Lateral,"25.730116, -100.161712"
2021-05-26,Miercoles,20:47:00,Alcance Con Estrellamiento,"25.819993, -100.22109"
2021-05-27,Jueves,22:36:00,Alcance Con Estrellamiento,"25.719249, -100.174561"
2021-05-28,Viernes,01:40:00,De Frente,"25.761155, -100.170774"
2021-05-28,Viernes,03:30:00,Alcance Con Estrellamiento,"25.707937, -100.158308"
2021-05-28,Viernes,10:30:00,Choque Con Movil De Vehiculo,"25.798149, -100.202329"
2021-05-28,Viernes,18:10:00,Alcance,"25.730631, -100.163097"
2021-05-28,Viernes,22:00:00,Alcance,"25.739152, -100.159948"
2021-05-28,Viernes,01:40:00,Alcance Con Estrellamiento,"25.76296, -100.239653"
2021-05-28,Viernes,02:40:00,Alcance Con Estrellamiento,"25.775695, -100.232013"
2021-05-29,Sabado,13:20:00,Diverso,"25.777196, -100.231866"
2021-05-29,Sabado,13:30:00,Lateral,"25.744403, -100.203434"
2021-05-29,Sabado,12:50:00,Alcance,"25.78489, -100.191363"
2021-05-30,Domingo,01:20:00,Alcance Con Huida,"25.772595, -100.260807"
2021-05-30,Domingo,19:35:00,Alcance,"25.730788, -100.165034"
2021-05-30,Domingo,12:00:00,Alcance Con Estrellamiento,"25.777312, -100.226662"
2021-06-01,Martes,16:30:00,Atropello,"25.778734, -100.251244"
2021-06-02,Miercoles,14:00:00,Derribamiento De Cables,"25.778601, -100.249108"
2021-06-03,Jueves,01:00:00,Diverso Vehiculo Incendiado,"25.73096, -100.157068"
2021-06-03,Jueves,04:07:00,Alcance,"25.757845, -100.196011"
2021-06-04,Viernes,18:20:00,Alcance Con Huida,"25.763318, -100.242063"
2021-06-04,Viernes,18:00:00,Alcance Con Estrellamiento,"25.780306, -100.175366"
2021-06-04,Viernes,18:30:00,Alcance,"25.780972, -100.197764"
2021-06-05,Sabado,20:20:00,Lateral,"25.78646, -100.248827"
2021-06-05,Sabado,23:05:00,Alcance Con Estrellamiento,"25.753423, -100.154971"
2021-06-05,Sabado,23:30:00,Crucero,"25.772447, -100.255402"
2021-06-06,Domingo,11:50:00,Frontal Con Proyeccion,"25.777357, -100.226611"
2021-06-06,Domingo,15:20:00,Alcance Con Estrellamiento,"25.796111, -100.223759"
2021-06-07,Lunes,00:30:00,Alcance Con Estrellamiento,"25.784271, -100.236108"
2021-06-07,Lunes,06:00:00,Alcance Con Estrellamiento,"25.798082, -100.202243"
2021-06-07,Lunes,10:00:00,Alcance,"25.703745, -100.153179"
2021-06-07,Lunes,10:20:00,Alcance,"25.781995, -100.168674"
2021-06-08,Martes,04:40:00,Alcance Con Estrellamiento,"25.831022, -100.251687"
2021-06-11,Viernes,12:00:00,Alcance Con Estrellamiento,"25.749642, -100.240126"
2021-06-11,Viernes,12:00:00,Alcance Con Estrellamiento,"25.783245, -100.16492"
2021-06-11,Viernes,00:40:00,Lateral,"25.785379, -100.133759"
2021-06-11,Viernes,13:07:00,Alcance Con Estrellamiento,"25.788824, -100.145633"
2021-06-11,Viernes,21:00:00,De Reversa,"25.798529, -100.173243"
2021-06-11,Viernes,23:20:00,Alcance Con Estrellamiento,"25.78033, -100.175371"
2021-06-12,Sabado,02:20:00,Alcance Con Estrellamiento,"25.7665, -100.174379"
2021-06-12,Sabado,02:30:00,Alcance Con Estrellamiento,"25.748455, -100.152178"
2021-06-12,Sabado,08:00:00,Alcance,"25.745576, -100.186255"
2021-06-12,Sabado,18:15:00,Alcance,"25.779536, -100.177605"
2021-06-12,Sabado,23:40:00,Alcance Con Estrellamiento,"25.728675, -100.172054"
2021-06-13,Domingo,04:10:00,Alcance,"25.739006, -100.189373"
2021-06-13,Domingo,07:40:00,Alcance Con Estrellamiento,"25.698793, -100.116781"
2021-06-13,Domingo,14:45:00,Alcance Con Estrellamiento,"25.714223, -100.167229"
2021-06-14,Lunes,1899-12-30 00:00:00,Alcance,"25.773757, -100.259977"
2021-06-14,Lunes,05:00:00,Alcance Con Estrellamiento,"25.772319, -100.265343"
2021-06-15,Martes,19:15:00,Lateral,"25.742407, -100.216927"
